episode	The Northern Air Temple	character	Colonists
episode	The Northern Air Temple	character	Teo
episode	The Northern Air Temple	character	Man
episode	The Northern Air Temple	character	Mechanist
episode	The Northern Air Temple	character	Both
episode	The Northern Air Temple	character	Qin
episode	The Northern Air Temple	character	Girl
episode	The Northern Air Temple	character	Fire Nation soldier
episode	The Painted Lady	character	Aang
episode	The Painted Lady	character	Toph
episode	The Painted Lady	character	Sokka
episode	The Painted Lady	character	Katara
episode	The Painted Lady	character	Dock
episode	The Painted Lady	character	Xu
episode	The Painted Lady	character	Little boy
episode	The Painted Lady	character	Dock/Xu
episode	The Painted Lady	character	Aang and Sokka
episode	The Painted Lady	character	Mung
episode	The Painted Lady	character	Female Fire Nation soldier
episode	The Painted Lady	character	Male Fire Nation soldier
episode	The Painted Lady	character	Villager #1
episode	The Painted Lady	character	Villager #2
episode	The Painted Lady	character	Villager #3
episode	The Painted Lady	character	Villager #4
episode	The Painted Lady	character	Painted Lady
episode	The Puppetmaster	character	Avatar Roku
episode	The Puppetmaster	character	Katara
episode	The Puppetmaster	character	Yue
episode	The Puppetmaster	character	Toph
episode	The Puppetmaster	character	Sokka
episode	The Puppetmaster	character	Aang
episode	The Puppetmaster	character	Hama
episode	The Puppetmaster	character	Villager
episode	The Puppetmaster	character	Shop owner
episode	The Puppetmaster	character	Ding
episode	The Puppetmaster	character	Male prisoner #1
episode	The Puppetmaster	character	Female prisoner
episode	The Puppetmaster	character	Male prisoner #2
episode	The Runaway	character	Toph
episode	The Runaway	character	Katara
episode	The Runaway	character	Aang
episode	The Runaway	character	Sokka
episode	The Runaway	character	Dealer
episode	The Runaway	character	Town authority
episode	The Runaway	character	Female guard
episode	The Serpents Pass	character	Katara
episode	The Serpents Pass	character	Sokka
episode	The Serpents Pass	character	Aang
episode	The Serpents Pass	character	Toph
episode	The Serpents Pass	character	Than
episode	The Serpents Pass	character	Ying
episode	The Serpents Pass	character	Iroh
episode	The Serpents Pass	character	Zuko
episode	The Serpents Pass	character	Jet
episode	The Serpents Pass	character	Smellerbee
episode	The Serpents Pass	character	Ticket lady
episode	The Serpents Pass	character	Cabbage merchant
episode	The Serpents Pass	character	Suki
episode	The Siege of the North Part 1	character	Pakku
episode	The Siege of the North Part 1	character	Aang
episode	The Siege of the North Part 1	character	Yue
episode	The Siege of the North Part 1	character	Sokka
episode	The Siege of the North Part 1	character	Zhao
episode	The Siege of the North Part 1	character	Iroh
episode	The Siege of the North Part 1	character	Zuko
episode	The Siege of the North Part 1	character	Arnook
episode	The Siege of the North Part 1	character	Katara
episode	The Siege of the North Part 1	character	Hahn
episode	The Siege of the North Part 2	character	Katara
episode	The Siege of the North Part 2	character	Sokka
episode	The Siege of the North Part 2	character	Aang
episode	The Siege of the North Part 2	character	Baboon spirit
episode	The Siege of the North Part 2	character	Roku
episode	The Siege of the North Part 2	character	Zuko
episode	The Siege of the North Part 2	character	Iroh
episode	The Siege of the North Part 2	character	Zhao
episode	The Siege of the North Part 2	character	Hahn
episode	The Siege of the North Part 2	character	Koh
episode	The Siege of the North Part 2	character	Yue
episode	The Siege of the North Part 2	character	Pakku
episode	The Siege of the North Part 2	character	Arnook
episode	The Siege of the North Part 2	character	Ozai
